0,20,27,15,29,61,10,18,34,14,14,23,39,28,21,32,38,9,10,14,18,15,33,34,15,26,30,15,29,39,33,36,28,9,15,9,17,6,31,26,15,24,11,4,33,32,19,2,12,33,29,25,24,12,19,4,25,50,33,17,15,29,44,26,13,23,22,37,26,18,45,11,27,31,18,38,26,5,8,25,29,44,21,22,37,37,19,25,35,44,40,9,18,29,16,51,14,29,27,29,23,35,11,44,16,23,46,16,45,25,23,9,26,6,23,29,18,39,14,23,41,35,9,30,11,10,24,18,21,30,21,36,21,17,29,21,21,24,33,34,30,14,32,29,9,7,24,9,20,36,34,31,18,33,20,24,29,18,31,29,24,36,17,29,17,28,38,28,26,36,23,34,38,32,23,23,35,29,39,29,33,24,43,27,27,29,9,27
20,0,2,18,15,47,19,33,15,25,14,21,21,18,19,27,9,21,8,29,24,23,38,48,25,19,30,23,35,37,34,45,39,17,25,19,30,16,4,1,23,23,36,22,18,30,46,22,28,9,40,44,27,29,8,22,34,42,39,19,23,9,38,31,7,16,26,28,19,16,52,23,19,42,25,9,17,32,25,23,18,40,27,15,43,40,16,17,16,32,42,37,35,17,13,43,27,2,23,14,34,41,38,32,15,21,41,15,58,49,16,9,18,29,9,15,34,28,35,21,46,25,30,10,38,20,38,6,16,11,33,16,37,46,10,23,25,23,14,7,9,33,9,15,29,22,16,9,30,17,14,44,6,19,18,10,21,33,21,20,40,47,46,27,38,29,33,16,19,10,48,17,37,21,37,9,22,15,45,49,14,2,37,29,18,8,38,26
27,2,0,18,19,49,17,31,15,25,14,21,21,16,19,27,15,29,16,29,24,25,40,51,23,18,30,25,37,37,30,40,37,17,25,19,30,25,6,1,25,21,36,22,16,30,46,20,32,9,44,44,27,29,8,22,28,47,39,27,25,10,42,38,7,16,26,28,18,17,50,21,17,42,25,9,19,32,25,23,17,40,26,15,39,40,24,18,17,32,44,39,36,17,13,47,25,2,23,16,34,41,42,32,9,21,36,15,56,49,16,9,13,30,9,14,31,28,33,21,38,25,28,10,42,20,43,6,25,10,33,11,31,46,10,23,25,19,19,7,9,33,9,19,34,23,16,9,32,15,16,43,6,21,19,8,21,31,21,21,44,45,46,27,37,29,37,15,18,10,42,15,33,21,36,9,16,17,43,47,14,4,33,29,19,10,43,30
15,18,18,0,39,53,20,27,32,20,18,21,22,30,14,22,40,23,19,24,37,27,40,48,25,28,23,27,17,36,6,45,42,18,27,22,14,21,27,17,27,32,2,25,38,24,49,13,31,39,31,33,33,27,14,15,34,38,42,36,27,28,43,34,32,24,2,26,12,28,40,30,21,23,34,32,36,33,19,14,36,12,33,29,35,37,21,28,27,20,31,30,33,18,32,47,27,18,21,35,35,39,34,23,20,17,31,12,54,30,30,10,30,33,29,28,39,27,39,34,12,27,22,23,35,23,28,16,26,29,17,29,31,51,30,27,27,32,36,26,26,23,29,39,30,31,32,10,35,31,30,8,16,32,27,28,16,31,25,30,28,47,50,28,10,32,36,30,28,12,43,33,39,26,32,29,34,25,31,29,38,26,35,24,26,30,30,32
29,15,19,39,0,56,15,30,15,28,19,34,45,26,35,41,4,26,10,30,29,28,47,53,28,6,50,28,42,42,35,45,40,10,28,10,33,25,14,19,28,15,33,28,20,50,48,30,33,30,48,45,30,32,11,23,41,50,45,26,28,4,40,34,16,25,29,46,28,19,57,26,19,49,33,3,21,36,24,29,14,51,28,10,44,44,21,12,22,39,48,41,51,24,26,46,30,15,27,21,47,46,37,40,19,35,47,40,57,39,10,21,6,31,11,8,31,46,31,20,51,30,27,2,37,32,31,24,8,4,38,4,39,46,3,28,39,18,2,29,10,28,6,2,35,26,15,21,32,18,17,43,24,20,8,11,34,30,34,10,48,43,46,36,29,34,40,10,5,28,45,17,42,43,35,11,38,22,44,55,2,15,45,38,9,11,43,29
61,47,49,53,56,0,62,53,53,61,52,22,42,59,32,61,49,61,51,58,53,51,55,56,57,48,43,51,57,59,59,54,60,44,51,51,63,61,51,44,51,58,52,64,53,22,65,54,57,40,26,40,55,61,49,56,55,38,60,40,51,55,56,54,42,44,53,41,54,47,28,57,56,64,62,54,33,59,61,54,43,54,61,52,62,59,54,57,57,55,23,50,42,50,45,10,64,41,45,35,38,44,47,53,57,35,54,59,65,57,57,46,48,61,54,54,56,23,51,62,58,49,61,60,49,65,23,42,49,56,64,56,65,64,53,37,55,61,58,46,56,63,54,58,59,63,62,46,57,64,60,56,42,53,54,53,23,61,19,44,42,27,64,28,54,41,14,59,48,55,54,55,56,59,62,54,56,52,52,61,58,54,14,50,52,48,54,59
10,19,17,20,15,62,0,26,33,15,17,29,31,23,25,28,17,22,18,14,11,18,38,37,16,17,36,18,36,35,34,21,33,17,18,11,16,2,16,18,18,26,31,9,32,35,42,10,32,31,39,32,22,22,9,12,21,51,26,25,18,26,36,34,20,11,28,46,23,29,59,13,19,35,21,14,11,2,16,25,24,38,19,12,39,45,23,12,22,37,41,14,23,16,19,51,20,17,25,13,26,43,11,41,21,27,42,15,53,23,20,12,17,3,17,23,17,43,17,28,48,38,6,13,11,31,15,11,26,16,17,16,27,43,15,29,29,24,15,22,15,22,19,15,7,3,26,12,31,23,31,38,11,33,21,14,29,22,29,16,37,25,43,37,22,31,45,20,17,32,23,23,15,33,28,17,40,21,36,38,15,25,39,34,25,20,23,29
18,33,31,27,30,53,26,0,29,7,26,33,17,37,31,21,36,16,27,9,28,7,41,53,6,33,43,7,25,31,27,28,7,26,7,25,29,26,31,30,7,27,16,18,37,45,39,22,37,37,50,46,32,13,30,24,28,48,47,34,7,28,45,15,34,21,31,45,12,20,48,8,33,47,36,33,23,27,22,30,35,34,23,33,42,47,26,31,33,38,40,31,36,27,40,51,4,33,36,27,37,27,30,38,24,32,42,10,44,38,34,28,33,27,21,32,32,46,21,31,42,31,24,30,30,30,31,27,34,39,23,40,21,36,28,36,22,27,34,38,28,16,29,28,25,20,27,28,28,39,32,30,27,36,31,21,32,1,32,36,49,48,36,42,12,28,35,27,33,41,33,29,29,27,31,20,36,29,41,53,30,36,40,18,33,21,33,23
34,15,15,32,15,53,33,29,0,23,29,33,42,8,31,41,15,23,14,25,29,23,42,52,23,17,46,23,42,42,38,48,39,15,23,17,30,25,22,16,23,4,29,33,16,46,46,24,33,28,48,49,27,36,17,22,35,48,40,34,23,11,39,39,28,26,34,43,30,13,56,21,23,49,32,24,26,31,23,30,15,50,17,14,37,40,21,12,10,43,52,38,49,33,37,52,25,17,23,22,49,42,41,43,22,35,47,29,55,44,17,19,16,31,9,13,41,42,42,4,49,36,34,14,40,32,42,19,18,21,40,19,40,45,12,37,38,4,19,31,15,38,16,15,26,32,2,20,41,12,8,42,18,10,17,9,34,29,38,18,49,49,45,41,27,42,41,15,17,27,43,6,38,41,44,11,38,13,42,55,13,21,42,36,21,9,43,20
14,25,25,20,28,61,15,7,23,0,28,22,25,25,21,25,30,12,17,2,22,1,42,34,1,26,30,1,25,30,25,48,13,16,1,14,11,16,28,24,1,21,12,9,31,31,40,15,34,33,42,39,9,12,16,15,23,43,40,22,1,18,43,11,21,21,29,38,7,14,49,2,22,33,26,33,9,13,8,32,27,31,17,15,44,48,14,18,27,38,48,18,25,23,32,48,3,25,28,18,27,27,18,38,28,24,34,10,51,35,18,17,24,18,15,19,27,39,23,21,47,32,15,22,18,18,36,14,19,33,27,35,16,40,18,26,21,21,22,33,22,16,29,22,12,16,21,17,28,35,27,30,14,27,20,15,24,7,22,33,40,46,40,34,10,29,36,16,26,29,45,23,38,37,20,14,41,23,33,48,28,21,36,21,28,15,22,21
14,14,14,18,19,52,17,26,29,28,0,23,35,28,21,28,19,24,14,27,24,23,37,34,27,32,41,23,43,32,26,41,39,13,30,8,22,26,15,13,23,26,19,24,35,42,35,22,30,19,43,40,31,34,15,18,36,46,40,28,23,18,49,35,28,17,21,43,30,20,54,21,21,40,36,20,9,21,27,18,30,36,27,22,36,26,15,21,25,42,43,28,41,5,38,39,25,14,19,19,39,52,27,42,2,26,30,16,54,47,23,11,29,22,21,22,32,43,37,28,43,9,19,19,28,34,40,13,27,20,35,20,40,36,23,24,26,25,19,24,18,30,17,19,25,26,25,11,40,29,25,34,13,27,30,17,21,31,25,28,40,49,35,32,32,21,31,23,32,28,41,26,29,28,37,21,37,25,46,53,19,14,41,33,32,22,43,27
23,21,21,21,34,22,29,33,33,22,23,0,33,36,2,34,34,18,23,32,26,24,42,33,24,36,9,24,47,39,35,43,32,22,23,23,26,34,25,20,24,34,25,32,34,8,33,15,27,39,31,27,33,20,19,17,43,22,36,27,24,31,39,36,33,13,19,10,28,29,17,23,35,39,45,33,17,39,21,24,37,31,33,30,34,43,16,32,41,16,18,27,10,16,29,26,30,21,32,11,10,54,16,16,27,5,39,16,47,49,31,25,33,32,27,30,25,10,41,38,44,27,31,30,17,28,37,19,33,32,29,34,32,40,30,3,16,34,44,32,35,27,31,34,32,30,34,25,33,37,34,38,19,38,34,28,3,27,1,37,31,45,38,12,10,9,18,32,36,19,42,33,38,27,34,27,35,34,31,34,43,21,8,29,34,34,11,28
