0,18,22,33,30,60,25,29,33,22,20,27,31,37,25,33,30,25,20,23,31,21,40,40,23,26,26,23,38,38,38,41,35,15,19,15,23,23,31,21,21,37,25,8,37,34,35,10,41,30,42,46,29,24,17,26,35,38,38,27,23,26,38,38,22,24,34,28,27,30,44,10,20,30,35,23,12,25,28,37,29,34,33,28,46,42,21,29,37,36,36,29,32,25,29,43,23,16,20,26,36,50,25,34,24,25,42,31,49,43,33,22,28,16,25,25,33,36,23,37,40,33,19,32,27,31,29,22,29,31,27,31,37,35,26,29,37,37,30,30,26,24,31,24,30,22,37,22,32,35,33,37,22,33,28,26,33,21,27,31,40,39,31,31,25,40,31,33,24,22,41,33,37,40,36,25,28,37,35,53,30,32,37,33,36,26,25,33
18,0,4,29,21,58,21,32,23,20,22,31,33,25,25,39,20,24,6,28,25,22,40,48,20,19,32,22,34,36,35,39,40,9,22,13,23,19,8,1,22,27,29,24,24,38,50,32,35,23,46,46,38,34,15,23,27,42,30,26,22,16,43,34,7,15,31,32,22,22,52,18,15,44,35,16,15,19,34,29,22,48,32,22,38,38,18,19,27,38,40,33,32,27,22,41,26,2,24,17,34,40,31,38,24,29,39,27,55,29,22,22,20,23,16,16,29,38,37,25,41,33,19,21,31,20,39,14,26,20,27,20,34,46,17,27,33,29,16,13,21,36,20,17,21,25,27,22,36,25,23,33,14,25,26,16,29,34,27,24,44,45,46,35,27,33,41,20,23,20,43,23,39,29,36,16,27,27,41,51,16,2,37,39,24,14,37,32
22,4,0,23,21,53,19,36,23,26,22,29,33,23,23,37,24,30,8,32,29,30,34,46,20,16,36,30,34,38,35,41,37,9,26,13,15,21,10,1,30,27,27,26,21,40,48,30,35,17,48,48,36,30,13,21,29,40,34,20,30,15,46,38,7,19,31,34,22,27,52,24,15,34,31,18,19,21,26,29,17,42,32,20,40,40,20,19,23,38,40,33,34,29,25,41,24,2,24,15,36,40,31,40,20,35,39,27,51,39,23,18,16,21,17,16,29,38,35,25,37,31,23,21,33,21,37,14,22,20,27,20,32,48,17,27,33,29,17,15,19,36,20,17,23,23,25,18,37,25,25,31,14,23,21,22,27,35,27,25,46,41,48,33,31,33,39,20,20,22,41,23,35,33,39,17,25,29,39,57,16,8,37,41,19,16,37,29
33,29,23,0,39,52,20,26,40,37,31,26,12,44,26,10,39,34,35,32,31,32,27,49,32,39,27,32,38,41,8,48,43,26,34,26,28,26,36,26,32,44,10,33,40,33,49,31,43,33,39,33,38,37,26,27,46,41,41,44,36,35,48,40,37,25,2,29,28,39,43,29,37,21,35,34,33,34,37,14,40,18,40,37,43,37,26,34,42,21,39,32,33,28,40,40,30,29,25,39,35,52,28,27,31,28,24,10,52,42,40,27,39,31,34,38,42,33,40,44,14,26,32,39,30,33,30,25,40,36,29,36,44,45,39,30,12,44,37,29,37,36,36,37,33,27,44,27,37,40,38,16,25,40,39,35,26,31,26,40,31,50,43,34,16,39,41,42,39,31,46,40,36,16,43,34,43,42,39,50,37,29,35,22,39,35,28,40
30,21,21,39,0,57,25,30,25,24,34,35,43,26,39,47,4,34,19,24,33,22,46,58,24,10,46,21,42,46,43,47,40,23,24,19,27,23,21,21,22,22,37,30,14,48,43,28,38,25,56,54,38,28,25,28,39,46,46,35,24,6,46,40,27,21,35,46,34,15,56,26,19,46,33,3,21,21,28,35,18,51,34,8,50,46,26,12,24,44,46,39,44,39,35,51,24,22,28,21,46,48,37,46,33,37,47,39,63,49,10,30,10,21,11,6,33,48,39,26,45,43,25,4,37,40,37,28,14,4,31,6,28,41,5,37,43,22,2,27,6,30,6,2,19,21,22,30,38,20,26,43,28,24,14,9,37,30,35,10,54,45,41,47,39,41,47,10,7,30,47,24,33,41,32,11,40,20,39,61,2,17,43,47,5,9,41,34
60,58,53,52,57,0,58,52,61,48,54,36,58,61,46,56,59,56,52,47,46,46,57,59,48,50,51,46,49,65,60,30,56,59,52,56,56,57,51,50,46,61,58,59,47,45,46,55,41,46,43,51,43,53,58,55,42,41,59,44,46,52,45,41,53,51,57,49,49,52,57,57,55,57,48,59,53,55,61,48,45,58,64,55,57,63,57,55,59,61,45,46,59,49,32,20,49,62,51,54,51,58,50,61,62,48,56,56,58,36,56,51,47,54,54,52,40,43,51,59,58,61,62,57,52,49,46,51,50,57,59,56,61,40,51,53,64,61,56,48,55,58,50,55,55,44,60,51,43,66,58,52,51,64,53,54,33,47,33,52,49,32,36,46,50,47,30,57,48,61,42,60,38,36,64,54,55,61,55,62,55,54,30,36,56,56,61,64
25,21,19,20,25,58,0,31,30,23,27,31,35,34,30,36,21,20,17,20,21,22,37,53,20,29,39,22,49,39,33,34,38,20,26,16,14,2,24,20,22,32,32,21,28,41,45,23,38,35,52,52,36,34,14,29,35,46,41,38,22,25,41,37,29,15,27,33,37,23,46,15,17,37,11,18,13,6,29,34,30,36,32,23,39,39,22,26,34,29,46,34,37,32,33,49,20,21,25,11,39,52,28,33,25,23,45,34,57,46,24,15,29,7,22,20,41,37,41,36,44,36,2,23,30,42,23,21,32,24,15,24,35,45,21,29,29,32,19,29,23,30,26,19,11,11,32,15,42,34,30,39,21,28,27,23,31,33,31,32,50,38,43,40,36,38,42,24,29,23,41,30,17,41,39,22,36,34,35,49,19,17,44,41,27,27,32,32
29,32,36,26,30,52,31,0,39,8,37,35,37,39,33,44,36,28,26,12,31,9,46,50,8,33,44,9,29,42,42,41,14,31,17,27,32,33,28,29,9,38,36,33,34,40,44,31,45,35,55,53,24,23,25,33,47,38,46,42,9,31,48,11,37,29,44,36,30,32,51,24,30,40,31,29,28,33,26,42,32,54,36,33,44,48,25,35,43,46,44,35,46,39,40,46,6,34,34,27,40,39,35,46,33,34,50,34,62,37,36,29,37,32,32,33,35,32,43,39,50,41,38,36,35,41,37,27,40,36,38,36,34,42,32,36,49,37,30,33,40,24,32,30,29,31,35,29,39,45,39,48,27,37,36,28,30,1,32,38,57,45,40,34,41,29,48,30,37,41,33,39,41,36,32,34,43,42,46,62,30,38,46,38,35,24,41,36
33,23,23,40,25,61,30,39,0,31,35,39,49,8,38,49,21,33,23,33,33,31,45,57,33,29,47,31,50,49,46,50,42,24,30,26,30,28,30,26,31,4,38,31,21,47,51,33,37,29,52,58,38,37,26,33,45,51,45,41,31,18,46,41,35,29,42,47,36,23,58,31,27,47,38,19,29,30,33,38,27,55,31,22,49,49,31,21,14,49,49,36,47,40,40,55,33,27,27,27,43,52,38,49,33,40,49,38,64,48,25,29,28,29,16,20,40,47,44,4,55,44,32,21,38,37,44,29,30,25,36,25,42,51,19,38,49,4,20,33,19,35,25,21,27,29,2,29,36,26,10,41,29,14,30,19,44,36,40,27,56,44,51,41,38,46,46,22,29,36,49,6,44,43,39,20,39,14,45,59,19,29,47,47,29,19,42,29
22,20,26,37,24,48,23,8,31,0,28,28,30,37,35,40,30,13,16,18,25,9,42,54,9,36,38,9,25,48,46,43,33,17,1,19,27,23,31,23,9,33,33,22,27,40,42,22,27,28,49,47,9,22,17,20,39,45,48,37,9,28,34,11,28,24,34,40,21,26,55,10,24,36,31,27,30,19,24,33,31,40,31,28,32,48,19,23,37,44,43,37,40,31,43,50,11,20,28,18,40,43,35,40,24,28,48,29,52,41,29,26,36,24,25,25,41,42,35,37,48,37,21,30,35,43,35,20,35,31,26,31,28,40,26,30,44,33,22,34,32,26,31,22,22,18,33,26,18,35,31,36,20,33,32,26,30,24,28,31,49,49,38,36,23,33,42,31,32,32,31,33,41,34,26,23,43,35,40,56,24,22,42,36,32,24,31,31
