0,12,12,9,18,25,5,10,15,4,2,9,13,13,7,13,18,5,10,6,7,5,16,24,5,16,16,5,15,16,13,17,16,9,5,9,3,5,9,11,5,13,7,0,15,16,11,2,10,10,20,20,9,8,9,4,11,20,16,11,5,16,19,9,8,6,11,16,7,12,22,4,6,16,7,19,6,3,4,7,17,19,5,14,16,16,7,13,13,16,20,5,14,7,11,19,6,12,8,6,14,21,5,16,4,9,19,7,25,17,15,8,16,4,13,17,11,16,11,13,19,11,3,18,5,10,13,8,15,17,7,17,12,11,16,9,13,13,18,10,18,10,15,18,6,6,13,8,10,17,15,13,8,15,14,14,9,10,9,15,20,19,11,13,7,15,13,15,16,6,17,15,13,13,14,13,12,15,13,25,18,10,13,13,16,14,9,7
12,0,2,17,9,33,9,18,6,12,10,17,21,5,15,21,8,12,2,14,13,12,26,34,12,7,24,12,24,26,22,25,24,3,12,5,13,7,4,1,12,5,17,12,8,24,23,12,18,7,30,30,16,17,5,12,19,28,26,13,12,8,25,18,7,9,19,24,16,7,30,10,9,26,13,8,9,9,13,17,8,27,10,7,26,26,10,6,3,24,28,17,24,15,13,27,14,2,8,8,24,30,17,24,11,17,27,15,35,25,8,8,6,9,4,10,19,24,19,5,28,19,11,9,17,16,18,6,8,6,17,7,21,23,9,17,21,5,8,7,7,19,4,9,9,9,5,8,18,7,5,23,6,7,7,5,17,18,17,8,30,24,23,21,17,23,21,8,7,10,25,6,19,21,23,4,16,3,22,35,8,2,21,21,7,5,21,10
12,2,0,17,9,33,9,18,5,12,10,17,21,5,15,21,8,12,2,14,13,12,26,34,12,7,24,12,24,26,23,24,24,3,12,5,13,7,6,1,12,5,17,12,8,24,23,12,17,7,30,30,16,16,5,11,19,28,26,13,12,8,25,18,7,9,19,24,16,7,30,10,8,26,13,8,9,9,12,17,7,27,9,7,26,26,10,6,5,24,28,17,24,15,13,27,14,2,8,9,24,30,17,24,9,17,27,15,35,24,8,8,7,9,5,10,18,24,19,5,29,19,11,9,17,16,19,6,8,6,17,6,20,23,9,17,21,5,9,7,7,18,4,9,9,9,5,8,17,7,6,23,6,7,7,4,17,18,17,9,30,25,23,21,17,23,21,8,7,10,25,5,19,21,22,5,16,5,22,35,8,4,21,21,7,6,21,10
9,17,17,0,23,22,10,8,20,9,7,6,8,18,4,8,23,8,15,8,11,10,13,23,10,19,13,10,14,13,6,18,14,14,10,14,8,12,14,16,10,18,2,9,22,13,12,7,11,13,17,17,8,11,12,9,14,17,13,12,10,21,18,10,13,11,2,13,6,17,17,9,11,11,11,22,11,10,9,2,20,12,10,19,13,13,10,20,16,11,17,6,13,6,10,16,8,17,11,11,13,20,6,11,9,6,14,2,24,18,20,9,19,11,18,22,12,13,12,18,12,8,8,21,6,11,12,11,18,20,5,20,13,12,21,6,8,18,23,13,21,13,18,23,11,11,18,9,11,22,18,8,11,20,17,19,6,8,6,20,17,18,12,10,2,12,10,20,19,11,18,20,14,8,15,18,11,16,11,22,23,15,10,8,19,19,10,10
18,9,9,23,0,39,15,24,7,18,16,25,29,9,23,29,4,18,9,20,19,18,32,40,18,6,32,17,28,32,27,29,29,9,18,9,19,15,11,9,18,9,23,18,8,32,29,18,24,15,38,36,22,22,11,18,23,36,32,19,18,4,30,24,13,15,23,32,22,11,38,16,15,32,19,3,15,17,18,23,6,33,16,6,32,32,16,8,9,32,36,23,32,21,19,33,20,9,14,15,32,34,23,32,16,25,33,23,43,29,6,14,6,17,7,4,23,32,23,9,33,25,17,2,23,24,23,14,8,4,23,4,24,29,3,23,27,9,2,15,4,22,6,2,17,15,9,14,24,9,7,29,14,8,8,7,25,24,25,8,38,29,29,27,23,29,29,6,5,18,29,7,23,29,26,7,24,9,27,43,2,11,29,29,5,7,27,16
25,33,33,22,39,0,28,24,37,27,25,16,18,36,18,18,39,26,33,25,24,28,21,17,28,34,17,28,16,21,18,14,24,32,27,32,24,30,31,32,28,36,24,25,37,17,16,25,22,28,13,13,23,27,30,27,18,15,19,22,28,39,22,22,26,28,22,17,23,35,13,29,28,21,24,40,27,28,27,22,35,14,29,37,21,21,28,37,36,19,15,20,19,20,24,6,26,33,29,26,19,10,20,19,27,18,14,22,14,12,38,29,34,28,36,40,18,17,18,36,14,20,26,39,20,22,18,29,33,38,23,38,25,16,39,17,18,35,39,28,39,26,36,39,28,28,35,29,21,40,38,19,29,38,32,36,17,24,17,33,13,14,16,12,22,15,12,38,34,27,12,37,20,16,26,36,22,36,17,14,38,32,12,16,36,37,22,28
5,9,9,10,15,28,0,11,12,5,5,12,14,10,10,14,15,7,9,7,7,5,19,27,5,13,19,5,17,19,16,17,17,8,5,6,6,2,8,8,5,12,10,5,12,19,16,7,14,7,23,23,9,12,6,8,13,23,19,13,5,15,21,11,7,5,12,19,9,11,25,3,3,19,7,14,5,2,8,10,14,20,4,11,19,19,6,10,12,19,23,10,17,10,11,22,7,9,7,3,17,23,10,19,7,12,20,8,28,19,12,5,13,3,10,14,13,19,13,10,22,14,2,13,10,12,11,5,12,14,10,14,14,16,15,12,14,12,15,7,15,12,12,15,3,3,12,5,14,14,14,16,5,14,11,11,12,11,12,14,23,17,16,16,10,18,16,12,13,6,19,12,11,14,16,10,12,12,16,28,15,9,16,14,13,11,14,6
10,18,18,8,24,24,11,0,19,7,11,9,8,19,10,8,24,10,18,6,8,7,14,24,6,20,16,7,11,14,10,15,7,17,7,17,10,11,15,17,7,17,8,10,21,16,12,10,9,14,19,20,5,11,17,12,10,17,14,11,7,22,15,6,14,12,6,16,5,17,20,8,12,14,8,25,12,9,11,8,21,14,9,20,14,16,11,19,19,16,17,10,14,8,11,18,4,18,14,12,14,17,10,16,13,8,14,6,24,16,21,14,20,10,17,23,10,16,10,17,16,11,9,24,10,9,11,12,19,22,7,22,13,12,22,10,10,17,24,14,24,11,20,24,12,10,17,14,9,22,21,10,12,21,18,18,8,1,8,19,19,16,12,12,6,13,12,21,20,12,15,19,10,8,14,17,9,19,11,24,24,17,12,10,20,18,11,11
15,6,5,20,7,37,12,19,0,13,15,22,24,4,20,24,7,13,5,15,16,13,29,39,13,5,29,13,25,29,24,27,25,6,13,8,14,10,10,6,13,4,18,15,5,29,26,15,19,12,35,34,17,19,8,13,21,33,29,17,13,4,28,19,11,12,22,29,17,5,35,11,13,29,16,8,11,12,15,20,5,30,10,4,29,29,11,5,6,29,33,20,29,20,17,31,15,7,11,12,29,31,20,29,13,22,30,18,40,27,5,11,4,11,2,6,21,29,21,4,30,24,14,7,20,19,22,9,6,6,18,6,23,26,5,22,24,4,6,12,7,21,5,7,12,12,2,11,19,6,4,24,9,2,6,1,22,19,22,6,35,28,26,25,18,28,26,4,5,14,27,2,22,24,25,2,20,6,24,39,5,8,26,24,7,1,24,10
4,12,12,9,18,27,5,7,13,0,6,11,13,13,9,13,18,5,12,2,8,1,18,26,1,16,18,1,13,16,13,17,13,11,1,11,5,5,9,11,1,11,7,4,15,18,14,4,10,10,24,24,5,8,11,6,11,22,18,13,1,16,20,7,10,6,11,18,7,12,24,2,6,16,7,19,6,3,6,9,17,19,3,14,18,18,5,13,13,18,22,9,18,9,12,21,3,12,8,6,18,19,9,18,8,11,19,7,27,19,15,8,16,4,11,17,13,18,13,11,19,13,3,18,9,10,14,6,15,17,7,17,12,14,16,11,13,11,18,10,18,10,15,18,6,4,11,8,12,17,15,13,6,15,14,12,11,7,11,15,24,19,14,15,7,17,15,15,16,6,17,13,13,13,14,11,10,13,13,27,18,10,15,13,16,12,13,5
