0,100,43,35,10,23,39,34,38,23,17,45,35,23,44,30,42,27,14,21,13,41,12,26,15,40,43,17,21,27,11,15,15,20,70,6,23,36,49,17,42,10,17,52,27,19,8,17,8,19,14,40,25,59,36,44,25,28,49,12,18,38,48,6,29,68,17,21,36,16,15,8,31,21,38,40,38,13,65,23,12,29,10,6,28,29,34,53,11,23,14,10,24,24,10,41,11,63,13,32,8,43,25,14,70,76,10,54,51,17,35,27,12,10,23,48,25,34,48,6,25,17,40,14,6,10,136,23,54,52,10,23,62,36,12,48,24,28,12,14,21,32,33,15,32,34,21,19,10,23,25,31,27,10,31,57,24,29,36,19,28,8,39,21,8,33,48,17,19,61,26,52,35,41,49,46,13,48,8,19,17,50,11,29,31,41,70,19,12,25,42,46,14,108,19,15,39,61,32,34,35,12,31,39,37,10,23,8,47,36,21,44,28,37,47,38,23,24,18,17,58,29,17,21,92,32,23,35,36,23,38,34,42,19,17,40,29,21,43,46,25,12,21,35,34,41,94,44,33,33,32,40,24,43,27,36,12,38,25,37,43,12,37,6,44,39,36,40,43,44,38,32,10,57,36,24,8,15,33,37,26,58,38,24,32,15,8,19,8,19,21,22,13,16,30,15,11,13,47,37,26,21,28,21,33,19,33,26,19,27,8,34,24,110,20,46,17,16,44,35,32,14,24,14,17,21,30,25,19,21,28,14,15,16,39,10,10,19,41,9,29,27,93,23,30,32,19,32,8
100,0,101,101,99,99,100,104,106,99,100,103,102,100,103,101,105,99,98,99,101,103,101,101,99,108,109,99,100,101,99,99,99,100,103,99,101,101,102,99,101,99,99,102,101,99,98,100,101,101,98,100,99,105,105,103,99,100,103,102,100,98,98,99,100,103,99,101,103,98,99,98,99,99,104,105,104,99,106,100,99,99,98,98,103,102,101,104,99,100,98,99,100,100,98,107,99,103,99,101,101,103,99,98,103,106,99,105,104,101,100,104,102,99,99,110,99,103,102,100,99,99,106,98,98,99,136,99,102,101,98,105,100,100,102,100,98,100,99,103,100,101,103,100,102,106,99,104,102,100,99,99,100,101,103,99,101,100,100,101,98,101,101,102,100,101,100,99,99,106,102,98,103,102,103,101,99,105,100,100,99,100,99,99,101,102,107,100,100,100,102,101,100,113,100,99,105,106,101,100,101,101,103,109,108,101,101,101,113,103,99,103,103,101,104,104,99,100,101,100,102,100,100,100,109,102,101,102,103,101,102,99,101,100,99,101,104,101,109,102,105,102,99,100,104,101,105,110,103,101,101,100,100,104,103,102,102,102,101,101,101,101,101,98,102,105,104,103,102,101,103,101,101,99,101,100,99,99,100,100,98,104,102,100,101,99,101,99,100,101,100,99,99,100,101,99,99,99,103,101,101,99,101,101,100,100,99,104,102,100,100,102,105,119,98,102,101,98,103,101,101,98,100,99,99,102,101,100,100,99,100,101,100,104,105,100,100,101,108,99,104,101,110,101,101,103,100,101,100
43,101,0,44,42,43,44,48,49,42,44,48,46,44,48,45,48,42,41,43,45,47,44,48,42,51,52,42,43,45,42,42,42,43,73,42,44,45,53,42,53,42,42,54,44,42,42,44,44,44,42,46,42,60,49,48,42,44,52,45,43,43,53,42,45,69,42,44,47,41,42,41,43,42,47,48,47,43,66,44,42,42,41,41,47,46,45,54,42,44,42,42,43,43,42,51,42,64,42,44,44,49,43,41,71,77,42,56,53,44,44,47,45,42,43,56,43,46,50,43,43,42,49,42,42,42,137,42,57,56,41,48,66,44,45,49,42,44,43,46,44,45,47,43,45,50,43,48,45,44,43,42,44,44,47,59,45,44,43,45,42,44,45,46,43,45,50,43,43,62,46,54,46,47,52,49,42,53,43,44,42,51,42,42,44,46,71,44,43,44,46,48,44,109,44,42,48,62,45,43,44,44,47,52,51,44,45,44,57,46,43,48,47,45,51,47,43,44,45,44,61,44,44,44,94,46,45,46,47,45,46,42,47,44,42,47,48,44,52,52,48,45,42,44,48,45,95,53,47,45,45,45,44,48,47,46,45,46,45,45,45,44,45,41,47,48,48,47,48,49,47,45,44,60,45,44,42,43,44,45,43,62,46,44,46,42,44,43,43,45,44,43,42,44,45,42,42,42,53,45,45,43,45,45,44,44,42,48,46,44,43,46,49,112,41,48,44,42,48,44,45,41,43,43,43,45,45,44,44,43,44,45,43,47,49,43,43,45,51,42,48,45,97,45,45,47,44,45,44
35,101,44,0,34,35,41,40,43,34,36,47,38,37,46,37,44,34,33,35,37,42,36,43,34,45,47,34,35,37,34,35,34,35,71,34,36,39,50,34,52,34,34,53,37,34,34,36,36,36,34,42,36,60,44,47,34,36,50,37,35,39,50,34,40,69,34,38,43,33,34,33,37,34,41,43,41,35,66,37,34,34,33,33,39,40,37,54,34,37,34,34,35,35,34,46,34,64,35,36,36,46,35,33,71,77,34,55,52,36,40,39,37,34,36,52,35,39,49,35,37,34,46,34,34,34,137,34,56,53,33,40,63,37,37,49,37,36,35,38,36,37,40,35,38,42,35,40,37,36,38,37,38,36,40,58,37,36,37,37,34,36,40,38,35,37,49,35,35,62,38,53,38,43,50,47,34,52,35,36,34,51,34,36,36,42,71,36,35,37,43,47,36,109,36,34,42,62,37,35,39,36,39,46,44,36,38,36,53,39,35,45,39,40,49,44,35,36,37,36,59,36,36,36,93,38,37,40,43,37,41,37,44,36,34,43,40,38,47,51,40,37,34,41,40,44,95,48,39,37,37,41,38,44,39,39,37,41,37,43,44,36,41,33,45,46,41,44,45,46,42,37,36,59,42,36,34,35,38,43,38,59,42,36,41,34,36,35,35,37,36,36,34,36,37,36,35,34,50,38,37,35,37,37,36,36,35,40,38,38,35,38,41,111,33,47,36,36,45,38,40,33,36,35,35,37,37,36,36,35,36,37,35,39,45,35,35,37,47,34,40,37,94,37,37,39,36,37,36
10,99,42,34,0,22,38,35,39,23,17,44,36,22,42,31,41,26,13,22,14,40,12,26,14,40,42,17,20,27,10,14,16,20,69,9,22,35,48,16,41,10,18,51,26,19,9,17,11,18,13,40,24,58,34,42,24,29,48,13,17,37,48,8,28,67,17,20,35,15,14,10,30,22,38,40,38,14,64,22,11,28,10,8,27,28,33,52,11,22,13,9,23,23,9,42,11,62,13,31,10,44,24,13,69,75,10,53,50,17,34,26,12,10,22,48,25,34,47,9,24,18,38,13,9,10,135,22,54,51,10,23,61,35,12,47,23,29,13,14,20,33,32,14,32,34,21,20,11,22,24,30,26,10,29,56,24,28,35,19,27,11,38,21,10,32,47,17,19,60,25,51,33,41,48,45,12,48,9,20,16,49,11,28,30,40,69,19,12,24,41,45,15,106,20,15,37,60,32,33,34,12,32,39,37,10,23,10,46,34,20,42,27,36,46,37,22,23,19,18,57,27,17,20,90,33,24,33,35,22,36,33,42,19,18,41,29,20,42,45,25,12,21,34,32,40,93,43,33,33,32,39,24,42,25,35,12,36,23,37,42,12,36,9,42,39,36,39,43,43,37,31,10,57,36,24,8,16,32,37,25,57,38,23,31,14,10,19,10,19,21,21,14,17,31,15,11,12,48,36,27,21,28,22,32,19,33,27,18,26,9,35,26,108,19,45,17,15,43,34,32,13,23,14,18,20,31,24,20,22,27,13,15,16,39,10,10,19,39,10,27,26,91,22,31,33,19,32,11
23,99,43,35,22,0,38,35,40,24,23,46,36,24,43,31,43,27,21,23,24,40,24,32,22,42,44,22,23,28,22,23,22,23,69,22,24,35,48,22,44,22,22,52,27,22,21,23,24,24,21,40,25,58,36,43,25,29,48,25,23,37,48,22,30,67,22,26,35,21,22,21,30,24,40,42,40,22,64,24,22,29,21,21,28,30,33,52,22,24,21,22,24,24,21,42,22,63,23,33,24,44,24,21,69,75,22,53,50,24,34,29,25,22,23,49,25,36,47,23,25,22,40,21,21,22,135,23,55,52,21,28,61,35,25,48,26,29,22,26,23,33,32,23,33,35,22,27,25,23,27,31,27,24,31,57,25,28,36,24,27,24,38,25,23,32,48,22,22,60,26,52,35,41,48,46,22,49,23,23,22,50,22,29,31,40,69,23,23,25,41,45,23,107,23,22,39,60,32,34,35,24,32,41,39,24,26,24,48,36,22,44,29,36,46,39,22,24,24,23,58,28,23,23,91,33,24,34,35,24,37,34,42,23,22,41,30,26,44,45,29,25,23,35,33,40,93,45,33,33,32,39,26,42,28,35,25,37,25,38,42,24,36,21,44,40,37,39,44,44,37,31,24,58,36,24,22,22,32,38,27,58,38,24,33,22,24,22,23,24,23,23,22,23,31,24,23,22,48,36,27,22,28,24,32,23,34,29,25,27,23,35,28,109,21,45,24,23,43,35,32,21,24,22,22,25,31,24,23,23,27,24,23,27,39,23,23,24,41,22,30,27,92,24,31,33,23,32,23
39,100,44,41,38,38,0,43,45,38,39,46,42,39,44,40,46,38,37,38,39,43,40,44,38,47,48,38,39,40,38,38,38,39,71,38,40,40,51,38,50,38,38,53,39,38,37,39,40,40,37,43,38,58,43,44,38,39,50,41,39,40,51,38,41,68,38,40,43,37,38,37,38,38,44,45,44,38,64,39,38,38,37,37,42,41,40,52,38,39,37,38,39,39,37,46,38,64,38,40,40,46,38,37,70,76,38,53,50,40,40,43,41,38,38,53,38,42,48,39,38,38,45,37,37,38,135,38,56,54,37,44,64,40,41,49,39,39,37,42,39,40,41,38,40,45,38,43,41,39,40,39,39,40,42,58,39,39,41,40,37,40,42,41,39,40,49,38,38,60,41,53,42,44,50,47,38,50,39,39,38,51,38,38,40,43,69,39,39,39,44,46,38,107,39,38,44,60,40,40,40,40,42,48,47,40,39,40,54,41,38,47,42,39,47,43,38,39,39,39,60,39,39,39,92,40,39,40,43,40,41,38,45,39,38,44,43,40,48,49,44,41,38,40,42,42,94,49,42,40,40,42,39,45,42,40,41,41,40,41,43,40,40,37,46,45,43,42,47,47,41,40,40,59,40,39,38,38,39,41,39,61,40,38,42,38,40,38,39,40,39,38,38,38,40,38,38,38,51,41,40,38,40,39,39,39,40,42,40,39,39,40,43,110,37,45,40,37,44,40,40,37,39,38,38,41,40,39,39,38,39,40,39,43,43,39,39,40,46,38,43,40,95,40,40,41,39,40,39
34,104,48,40,35,35,43,0,43,34,34,51,38,36,47,35,47,35,34,33,34,45,35,40,35,45,48,34,35,34,35,36,33,35,73,33,37,39,52,35,49,33,33,57,38,34,34,34,35,36,34,44,37,60,42,47,35,35,53,36,36,42,52,33,40,71,34,39,40,34,35,32,37,33,43,45,43,33,66,36,35,36,33,33,36,37,37,56,34,36,34,34,36,36,34,41,34,68,36,38,35,46,35,34,73,76,33,57,53,35,39,39,36,33,36,53,34,39,52,34,37,33,47,34,32,33,136,35,60,57,33,39,66,40,36,53,38,35,33,37,35,36,38,36,39,37,34,34,36,35,39,38,37,35,40,62,35,35,41,34,34,35,43,35,34,38,53,34,34,64,36,57,40,44,51,51,35,54,34,33,35,55,34,37,38,44,73,34,35,36,44,49,33,109,33,34,44,64,36,39,40,35,33,45,43,35,38,35,53,41,35,49,38,40,49,45,35,35,35,33,63,36,34,35,92,36,34,39,40,35,42,39,45,34,33,43,37,39,48,50,39,36,34,41,40,43,97,49,37,35,36,44,38,44,38,39,36,42,37,44,47,35,39,32,49,47,37,41,48,48,40,36,35,63,42,35,34,33,37,44,38,63,42,35,41,35,35,34,34,34,34,35,33,33,35,37,36,35,49,41,34,34,35,34,36,34,38,37,36,37,34,37,37,113,34,49,35,36,46,40,40,34,37,33,33,37,35,35,33,33,36,37,34,38,43,34,34,34,48,34,40,35,97,35,35,36,34,36,33
38,106,49,43,39,40,45,43,0,38,39,52,43,42,50,40,48,39,38,38,40,45,39,48,39,46,49,38,39,40,39,40,37,39,76,36,41,43,55,39,55,37,37,58,42,38,39,39,36,40,39,46,41,65,48,50,39,39,55,40,38,44,54,37,45,74,38,43,47,38,39,36,42,37,44,46,44,38,71,42,39,39,37,37,44,45,42,59,38,42,39,38,40,40,39,47,38,69,40,41,38,49,40,38,76,82,37,60,57,39,44,43,40,37,41,48,39,41,54,38,42,37,49,39,37,37,142,39,61,58,37,43,68,43,40,54,42,39,38,41,41,41,45,40,43,45,39,43,40,41,43,42,43,39,45,63,40,41,43,40,39,39,45,41,36,42,54,39,39,67,43,58,43,47,55,52,39,55,38,39,39,56,38,41,41,47,76,40,37,42,48,52,39,114,39,38,45,67,41,42,42,37,42,47,46,39,43,39,55,43,40,50,44,43,53,47,40,40,40,39,64,41,39,41,98,41,40,44,47,42,44,41,48,39,37,46,43,43,49,54,43,40,38,44,45,47,100,50,43,41,41,46,43,49,44,43,40,44,42,46,49,37,44,36,50,43,43,47,49,50,45,42,39,64,45,40,38,38,43,46,43,64,45,41,46,39,37,39,36,40,40,41,37,39,40,41,40,39,53,44,40,39,41,40,41,39,41,43,43,43,38,42,44,116,38,52,39,41,50,43,45,38,41,38,38,41,40,41,39,38,41,42,38,42,48,38,38,40,50,38,45,41,99,42,40,42,39,41,39
23,99,42,34,23,24,38,34,38,0,24,45,35,26,43,30,41,26,22,23,25,40,24,34,23,40,42,22,23,27,23,24,22,23,69,22,25,35,48,23,46,22,22,51,28,22,23,24,24,24,23,39,26,58,38,43,24,28,48,25,24,37,47,22,32,67,22,27,37,22,23,21,30,22,38,40,38,23,64,26,23,28,21,21,30,32,33,52,22,26,23,22,24,24,23,41,22,62,24,31,24,43,25,22,69,75,22,53,50,24,34,29,25,22,25,47,24,34,47,23,27,22,40,23,22,22,135,23,54,51,21,28,61,35,25,47,27,28,23,26,25,32,34,24,32,35,23,28,25,25,28,30,29,24,33,56,26,28,35,25,27,24,38,26,23,32,47,23,23,60,28,51,34,40,48,45,23,48,23,24,23,49,22,28,30,40,69,24,23,27,41,45,24,107,24,22,38,60,31,33,34,24,31,39,37,24,28,24,46,35,24,43,31,36,46,38,24,26,25,24,57,28,24,25,91,32,25,34,37,26,37,33,41,24,22,40,31,27,42,45,29,25,22,35,34,40,93,43,32,32,31,39,28,42,30,35,25,37,27,37,42,24,36,21,43,40,36,39,42,43,37,31,24,57,36,24,22,23,32,37,29,57,38,26,35,23,24,23,23,25,24,25,22,24,30,25,24,23,47,36,26,23,27,25,32,24,32,30,27,29,23,34,29,109,22,45,24,25,43,34,34,22,25,23,23,25,30,26,24,23,27,26,23,27,39,23,23,25,41,22,32,27,92,26,30,32,24,31,24
