0,99,42,34,9,22,38,33,37,22,16,45,34,22,43,29,41,26,13,20,12,40,11,25,14,39,42,16,20,26,10,14,14,19,69,5,22,35,48,16,41,9,16,51,26,18,7,16,7,18,13,39,24,58,35,43,24,27,48,11,17,37,47,5,28,67,16,20,35,15,14,7,30,20,37,39,37,12,64,22,11,28,9,5,27,28,33,52,10,22,13,9,23,23,9,40,10,62,12,31,7,42,24,13,69,75,9,53,50,16,34,26,11,9,22,47,24,33,47,5,24,16,39,13,5,9,135,22,53,51,9,22,61,35,11,47,23,27,11,13,20,31,32,14,31,33,20,18,9,22,24,30,26,9,30,56,23,28,35,18,27,7,38,20,7,32,47,16,18,60,25,51,34,40,48,45,12,48,7,18,16,49,10,28,30,40,69,18,11,24,41,45,13,107,18,14,38,60,31,33,34,11,30,38,36,9,22,7,46,35,20,43,28,36,46,37,22,23,17,16,57,28,16,20,91,31,22,34,35,22,37,33,41,18,16,39,28,20,42,45,24,11,20,35,33,40,93,43,32,32,31,39,23,42,26,35,11,37,24,37,42,11,36,5,43,38,35,39,42,43,37,31,9,56,35,23,7,14,32,37,25,57,38,23,31,14,7,18,7,18,20,21,12,15,29,14,10,12,46,36,25,20,27,20,32,18,32,25,18,26,7,33,23,109,19,45,16,15,43,34,31,13,23,13,16,20,29,24,18,20,27,13,14,15,38,9,9,18,40,8,28,26,92,22,29,31,18,31,6
99,0,86,89,95,94,88,98,96,85,93,89,92,97,92,94,92,91,89,92,99,90,95,99,95,89,92,94,95,97,93,97,94,96,83,95,89,90,86,96,95,95,91,86,93,91,98,97,96,95,94,89,92,89,93,89,92,90,91,96,92,78,71,95,96,79,94,98,92,94,92,97,86,90,90,95,89,96,94,94,94,89,94,97,96,91,92,84,97,94,94,95,94,89,96,96,93,85,97,93,96,94,91,97,72,86,94,95,93,98,93,94,96,91,93,91,92,84,89,97,94,89,94,94,96,96,115,90,85,84,94,95,79,87,96,77,90,93,98,96,97,93,100,93,95,97,92,99,97,95,92,91,95,96,96,74,94,92,89,98,84,96,88,98,96,90,85,90,97,96,97,68,96,92,92,83,91,92,99,97,96,81,97,94,94,95,95,97,96,98,91,95,98,91,94,96,98,95,91,91,92,95,98,94,93,96,97,96,91,90,94,94,91,88,93,94,97,92,97,97,76,91,93,93,83,92,94,89,88,95,95,83,90,94,93,92,97,98,89,92,90,96,93,93,89,90,82,92,96,95,93,90,90,90,91,90,95,95,94,94,86,95,96,97,89,84,93,91,87,90,92,87,94,67,90,96,95,96,93,94,90,80,89,94,89,93,96,96,96,98,98,94,96,94,93,97,99,93,91,88,94,93,90,95,94,96,89,100,97,94,96,86,97,72,91,83,98,94,84,88,97,91,93,95,96,94,94,91,96,94,93,99,97,97,95,96,95,97,94,95,97,96,72,98,93,92,95,92,99
42,86,0,20,41,27,28,35,27,34,36,33,28,30,28,28,33,31,37,30,41,30,41,43,35,35,36,28,29,34,39,38,28,32,58,39,36,29,38,30,42,37,33,36,38,33,40,32,43,36,39,29,35,42,36,33,33,34,37,43,38,29,35,41,33,51,28,41,33,37,35,39,32,35,28,29,28,36,44,34,37,31,40,40,39,35,29,42,40,33,39,40,31,32,41,34,40,45,41,23,43,30,31,37,60,58,40,39,37,32,29,37,43,38,34,40,26,33,35,42,29,35,38,41,41,41,114,31,39,40,37,40,56,30,43,27,35,26,40,42,30,28,34,39,34,39,33,44,41,36,36,30,35,42,40,42,38,31,23,31,30,43,28,35,42,26,31,38,36,39,33,39,28,28,36,32,37,42,42,35,30,37,36,28,26,33,52,32,40,32,25,38,42,90,34,30,27,43,27,21,29,41,30,35,37,42,32,40,47,31,27,35,33,27,34,36,36,41,41,32,47,31,36,37,78,29,36,30,38,35,26,29,30,32,27,31,35,41,36,44,38,43,35,38,38,36,80,38,36,35,28,24,39,29,37,31,43,26,30,34,23,41,30,39,32,42,31,30,29,31,31,31,39,46,32,31,41,31,31,31,35,41,36,39,37,39,40,31,42,29,36,33,30,41,28,41,41,36,34,26,29,35,34,33,34,36,31,37,38,32,41,29,43,98,35,26,32,39,32,31,32,36,33,39,34,27,28,34,36,31,28,42,31,43,30,41,39,35,40,38,39,33,82,31,27,36,34,28,41
34,89,20,0,33,18,29,27,22,26,26,33,18,27,24,18,24,25,30,24,33,22,33,38,27,32,36,18,18,24,33,32,20,23,56,32,30,26,34,22,43,31,25,36,29,25,33,27,35,30,32,29,29,43,34,31,24,18,35,35,31,24,34,33,29,54,19,32,34,29,29,31,29,27,23,19,23,23,44,29,32,20,32,32,29,29,23,44,32,29,31,32,21,25,33,34,32,49,33,12,35,33,23,31,64,56,32,36,36,27,21,33,35,30,26,32,16,26,33,34,21,27,40,33,33,32,114,24,32,35,31,33,51,23,35,30,31,15,30,36,21,19,23,32,28,34,28,31,35,26,30,23,27,34,32,43,30,24,16,28,23,35,22,28,33,15,33,29,26,38,25,40,16,23,33,33,32,46,34,27,22,41,28,18,14,26,48,27,33,30,21,34,33,87,26,22,20,43,23,10,28,33,22,36,36,34,32,34,43,20,24,31,28,29,31,32,26,27,32,27,45,24,27,31,77,20,28,30,41,29,19,27,29,27,19,25,32,32,36,45,32,35,27,31,30,34,79,37,31,28,15,21,29,24,31,20,35,19,29,36,20,33,27,31,31,38,27,36,27,33,29,19,33,47,30,20,33,21,25,35,32,40,34,29,36,33,34,21,33,30,29,27,22,28,15,33,33,32,30,18,19,28,23,27,27,29,24,33,32,27,32,25,32,98,27,24,26,33,32,24,29,31,26,32,25,28,18,25,29,27,21,36,21,37,33,33,32,29,40,32,33,26,74,29,17,32,28,19,33
9,95,41,33,0,19,36,31,35,19,12,42,32,21,41,27,38,25,11,19,9,37,6,24,13,32,38,15,19,26,6,10,14,18,68,5,19,33,44,13,37,7,13,48,23,14,7,16,7,14,11,37,19,57,34,40,20,25,47,9,13,35,45,4,25,64,15,20,32,13,11,7,26,17,34,38,33,11,63,19,10,26,6,5,25,25,31,50,7,19,11,4,22,19,6,42,4,59,13,30,6,42,23,12,65,74,4,52,49,16,33,22,8,4,21,46,23,28,45,5,23,13,34,9,7,6,134,19,53,47,8,18,57,32,5,46,17,27,10,10,19,30,31,10,31,33,19,20,7,21,19,27,25,4,28,55,22,25,34,18,25,7,35,19,4,29,46,12,16,59,22,47,31,38,45,43,8,44,6,16,15,47,9,27,29,37,68,17,7,21,40,44,12,105,16,13,35,55,29,32,31,9,30,33,29,4,22,6,41,33,19,40,23,34,45,37,19,19,14,14,55,25,12,18,87,30,19,33,30,19,35,29,40,17,16,38,23,20,37,43,18,8,19,32,30,39,90,38,32,30,30,38,23,39,23,32,7,35,20,33,39,9,35,6,41,37,32,37,39,41,36,27,5,55,34,20,2,14,31,33,23,54,36,19,29,10,6,17,4,18,18,19,12,13,28,14,11,8,46,33,24,19,23,21,31,18,29,23,15,23,3,33,23,106,17,44,16,11,43,29,31,11,22,8,16,17,27,20,16,20,24,7,14,12,38,6,5,17,35,6,26,26,89,21,29,28,17,31,7
22,94,27,18,19,0,34,24,25,17,13,40,27,8,31,20,36,21,18,15,20,31,20,29,15,37,38,10,9,22,21,19,10,12,64,20,17,31,40,8,40,19,14,45,22,14,21,7,23,16,20,37,16,51,30,34,19,22,39,23,20,30,42,21,21,55,10,22,30,17,17,19,25,20,32,33,32,16,49,15,20,22,20,20,26,24,29,50,18,15,19,20,12,15,21,39,18,54,21,16,23,39,13,19,66,64,20,42,34,8,18,21,23,18,15,40,12,30,45,22,11,16,34,20,20,21,122,16,47,47,19,24,58,29,21,34,23,20,20,24,7,24,16,20,27,30,16,18,23,12,24,23,16,20,27,46,22,18,22,12,20,23,29,18,20,25,37,16,12,47,22,45,22,31,43,40,20,45,22,14,10,47,16,14,17,34,60,11,20,15,23,39,22,96,15,10,26,51,23,16,29,20,23,35,33,20,23,22,41,25,8,36,26,33,28,35,12,16,21,11,50,20,15,20,79,24,20,30,31,16,24,29,35,13,9,31,23,22,39,40,25,23,17,29,27,34,84,39,27,30,21,26,20,33,19,26,23,24,12,34,34,20,20,19,40,35,32,34,33,35,33,26,22,53,31,13,19,8,24,34,24,47,34,21,29,21,22,8,20,10,14,17,10,20,22,21,21,18,42,27,16,16,23,18,27,14,28,23,20,19,19,32,24,99,17,31,10,21,40,29,23,19,14,18,11,16,20,15,16,16,18,22,11,25,34,22,21,14,36,18,22,22,86,12,21,23,12,22,22
38,88,28,29,36,34,0,27,32,28,35,34,28,34,27,18,35,29,31,28,35,28,38,38,35,36,35,35,35,32,34,36,35,34,63,36,31,27,29,35,43,37,30,32,26,30,35,36,40,36,30,28,33,39,23,32,27,21,44,40,35,30,36,36,33,60,35,33,32,33,34,36,25,30,30,33,29,35,53,33,34,20,33,36,35,34,22,47,36,33,33,34,33,29,35,36,34,48,38,28,40,35,33,36,59,65,35,38,45,37,33,36,40,34,35,42,33,30,24,39,35,30,39,33,35,35,122,30,35,34,35,39,54,28,39,35,29,24,35,38,32,28,37,31,35,34,35,41,39,31,31,31,34,39,36,47,34,31,32,37,28,40,27,35,37,20,38,28,36,45,34,35,27,28,37,31,34,44,38,33,35,38,37,35,25,32,51,36,37,31,37,35,36,94,33,35,33,42,22,29,29,38,37,38,35,39,35,40,44,22,35,36,33,25,39,33,36,31,35,36,49,30,34,31,84,20,32,19,30,33,26,27,31,33,34,26,37,33,34,41,33,40,30,32,29,37,85,36,35,29,20,33,32,30,37,21,39,26,35,38,23,38,35,36,29,35,30,37,32,39,19,27,38,43,31,32,36,35,36,38,35,42,33,33,35,34,40,35,37,35,35,30,35,32,22,35,38,36,35,28,28,32,27,34,31,37,30,36,37,33,37,28,35,100,32,35,37,31,23,28,36,32,34,34,34,38,19,31,35,33,27,36,36,39,36,35,36,34,35,36,35,30,78,37,30,34,35,20,36
33,98,35,27,31,24,27,0,29,28,25,40,21,28,31,12,24,23,29,21,30,30,31,36,30,36,39,26,26,23,31,34,25,25,63,30,26,30,41,27,47,29,23,37,26,24,30,26,32,22,30,32,32,44,30,35,25,25,44,32,31,29,40,30,28,62,26,33,32,31,26,31,26,27,26,29,25,26,51,26,29,25,31,32,34,27,25,52,33,25,29,32,26,24,30,29,31,52,30,25,32,34,18,33,66,62,29,46,41,27,29,29,32,28,24,37,24,30,39,32,28,27,40,31,31,31,120,24,41,44,30,33,56,29,32,40,30,19,32,33,26,25,24,30,30,27,24,30,33,28,30,23,32,31,29,53,28,17,24,26,28,32,24,21,31,23,44,28,28,41,26,44,26,15,36,41,31,49,33,24,27,44,30,26,23,33,55,26,31,30,31,42,32,93,19,26,30,44,12,23,31,31,21,38,33,31,30,32,46,19,24,31,27,30,37,34,28,28,30,25,50,24,23,31,72,12,26,27,35,25,28,31,34,20,24,32,26,33,39,41,31,32,29,34,31,37,84,41,27,24,14,33,31,29,31,21,32,28,26,37,31,31,28,31,37,39,27,35,25,31,28,24,31,53,32,25,31,25,30,37,31,38,35,32,33,31,32,24,31,26,30,29,25,30,15,32,30,31,36,23,16,23,23,23,27,27,27,29,30,24,31,25,32,98,31,40,27,30,36,25,28,30,30,30,26,27,11,22,26,25,20,34,26,34,31,32,30,20,44,31,32,26,86,27,21,28,25,23,32
37,96,27,22,35,25,32,29,0,33,31,39,28,28,26,22,29,28,34,27,36,26,35,42,31,38,35,26,26,27,35,34,25,27,61,35,33,32,37,25,49,34,28,44,34,29,37,25,36,32,35,34,35,51,36,35,30,23,38,38,33,26,38,36,35,58,26,40,34,34,31,34,28,30,25,26,25,26,53,32,36,20,36,36,36,37,30,54,34,32,32,37,30,28,38,33,34,50,38,18,36,36,31,34,70,61,35,36,48,25,28,33,38,33,32,28,25,33,43,37,30,32,44,37,36,36,124,28,44,38,35,34,55,31,36,38,34,13,33,39,29,24,29,36,37,21,31,33,38,33,35,30,29,35,34,53,34,31,24,22,31,38,26,28,35,29,44,34,30,48,35,46,17,29,39,37,35,49,37,27,27,45,32,27,17,34,59,22,34,37,30,34,37,99,30,26,13,50,25,22,27,34,28,40,36,35,38,37,47,29,28,32,38,34,42,37,29,35,36,25,46,30,31,36,86,25,33,34,36,32,20,35,36,29,24,29,34,40,41,44,36,38,32,33,34,33,82,36,32,29,25,27,40,30,34,29,38,20,32,40,33,34,34,34,39,37,30,37,34,35,34,29,37,52,35,22,35,26,34,40,37,43,38,37,36,35,36,25,35,30,29,37,25,36,24,39,37,35,37,29,23,30,29,30,38,31,33,37,38,32,34,36,40,104,32,39,27,35,40,30,34,35,29,36,28,33,22,31,31,32,26,39,26,40,37,37,36,31,45,34,37,30,83,28,21,37,30,27,36
22,85,34,26,19,17,28,28,33,0,18,38,28,22,36,24,34,19,15,15,21,31,18,28,19,30,29,17,18,22,17,19,17,19,62,20,13,27,39,18,38,20,14,44,18,14,21,19,18,17,16,32,18,52,31,36,14,22,44,18,16,25,36,18,27,57,17,22,31,16,18,20,18,13,30,34,29,20,59,19,22,18,15,20,29,27,27,46,18,21,15,18,18,16,19,38,18,54,18,25,18,38,19,17,61,69,19,47,43,19,27,25,18,18,18,41,17,20,40,19,18,12,29,16,19,15,127,17,47,42,19,22,50,27,21,37,17,22,20,18,20,26,29,20,30,31,16,20,23,18,21,24,25,21,28,49,21,20,28,21,15,18,29,19,19,22,39,13,18,55,23,39,29,34,42,33,17,40,18,20,18,41,21,23,25,36,64,20,19,23,35,42,19,99,17,19,33,53,25,27,26,18,26,26,25,21,23,22,30,29,18,38,25,28,41,34,17,20,18,19,49,20,16,17,85,26,18,28,31,20,32,21,35,18,16,35,24,22,31,37,19,18,14,28,23,33,87,29,28,25,25,33,20,33,26,29,17,32,20,31,31,18,33,20,35,28,27,33,36,38,28,23,20,45,30,19,18,18,26,31,23,48,30,22,31,16,22,18,19,21,20,21,19,15,24,17,18,19,40,27,19,18,19,19,29,20,20,30,22,21,21,24,21,99,12,38,18,22,34,26,26,15,19,17,17,20,24,18,20,14,20,25,18,19,33,15,18,19,32,20,28,23,83,22,22,26,18,25,23
